index,indice_propio,porc_SUEL,porc_DOSE,porc_CONS,porc_EDIF,grupo
8c4cd42eba9a5ff,H0673,99.99062659409424,0,0,0.009373405905770646,SUEL
8c4cd42eba9a1ff,H0674,85.38212007142307,6.385286674504958,8.232593254071968,0,SUEL
8c4cd42eba9abff,H0675,6.9170348870606615,83.05263350893406,8.828777429593385,1.20155417441189,DOSE
8c4cd42eba99dff,H0676,0,0,99.30930883759397,0.6906911624060212,CONS
8c4cd42eba8a1ff,H0677,0,25.873301790052377,65.05098422160349,9.07571398834413,CONS
8c4cd42eba8abff,H0678,0,40.81549545664635,59.18450454335365,0,CONS
8c4cd42eba887ff,H0679,0,66.56088018231753,0,33.439119817682474,DOSE
8c4cd42eb08bdff,H0680,44.09043622352152,0,55.90956377647848,0,CONS
8c4cd42eb08b9ff,H0681,98.76273121988982,0,1.2372687801101743,0,SUEL
8c4cd42eb0895ff,H0682,99.59342639612836,0,0,0.4065736038716335,SUEL
8c4cd42eb0f27ff,H0683,0,13.344671312338411,0.09409197053795386,86.56123671712363,CONS
8c4cd42eb0f23ff,H0684,22.56509880593293,44.44975564492391,6.458517119336618,26.526628429806543,SUEL
8c4cd42eb0f3dff,H0685,16.03199773091852,37.663631235421235,46.304371033660246,0,CONS
8c4cd42eb0f39ff,H0686,19.440253715919223,32.92207563082394,47.63767065325683,0,CONS
8c4cd42eb0f15ff,H0687,18.606472513322252,10.488383642871678,70.90514384380606,0,CONS
8c4cd42eb0f11ff,H0688,1.8959702097953075,0,98.10402979020469,0,CONS
8c4cd42eb0f1bff,H0689,0,0,100,0,CONS
8c4cd42eb0e27ff,H0690,24.42008196791055,5.884359986013009,69.69555804607644,0,CONS
8c4cd42eb0e23ff,H0691,61.35677726558026,21.053118758139696,17.59010397628003,0,SUEL
8c4cd42eb0e3dff,H0692,88.48182120719466,11.518178792805344,0,0,SUEL
8c4cd42eb0523ff,H0693,45.336747559612675,0,7.464017346835369,47.199235093551955,CONS
8c4cd42eb053dff,H0694,79.35906932754504,8.41686687528696,12.224063797168002,0,SUEL
8c4cd42eb0539ff,H0695,0,87.55450892305626,12.445491076943743,0,DOSE
8c4cd42eb0515ff,H0696,34.05406855360642,64.24246486535775,0,1.703466581035839,DOSE
8c4cd42eb0511ff,H0697,74.69019425131073,6.6696202069047885,3.1985808013770898,15.441604740407398,SUEL
8c4cd42eb051bff,H0698,19.248483858143125,0,50.20026051844735,30.551255623409524,CONS
8c4cd42eb0427ff,H0699,9.520884652755417,0.5099972701509361,89.7976397688076,0.17147830828604935,CONS
8c4cd42eb0423ff,H0700,33.829182028101286,6.053303586511441,60.117514385387274,0,CONS
8c4cd42eb043dff,H0701,25.801622072855384,0,74.19837792714462,0,CONS
8c4cd42eb0439ff,H0702,0,37.97890278717164,62.02109721282836,0,CONS
8c4cd42eb0415ff,H0703,15.473624090094528,19.46682847672503,65.05954743318044,0,CONS
8c4cd42eb0411ff,H0704,44.488216702791696,55.511783297208304,0,0,DOSE
8c4cd42eb041bff,H0705,79.57249025890599,19.796455904999533,0,0.6310538360944745,SUEL
8c4cd42eb06a7ff,H0706,0,100,0,0,DOSE
8c4cd42eb06a3ff,H0707,0,47.203905152798704,52.7960948472013,0,CONS
8c4cd42eb06bdff,H0708,0,86.741450446453,13.258549553547002,0,DOSE
8c4cd42eb06b9ff,H0709,0,71.54331302782542,28.456686972174584,0,DOSE
8c4cd42eb0695ff,H0710,32.71199347211034,67.10899630302217,0.17901022486747975,0,DOSE
8c4cd42eb0691ff,H0711,92.42776068346325,0,7.572239316536759,0,SUEL
8c4cd42eb069bff,H0712,59.421648849485194,0,32.19726077029541,8.381090380219396,SUEL
8c4cd42eba9a7ff,H0713,20.50508983764289,7.017303567499529,65.70934284809567,6.76826374676191,CONS
8c4cd42eba9a3ff,H0714,0,5.5437210826990615,39.19403669470461,55.262242222596335,CONS
8c4cd42eba9bdff,H0715,0,58.06556165796447,40.07002231489318,1.8644160271423444,DOSE
8c4cd42eba8a7ff,H0716,0,52.58848008745275,39.10476932507125,8.306750587475992,DOSE
8c4cd42eba8a3ff,H0717,0,8.773272249770423,65.72343570956284,25.503292040666743,CONS
8c4cd42eba8bdff,H0718,0,77.44555049617311,0,22.55444950382689,DOSE
8c4cd42eba8b9ff,H0719,0,93.75102130953206,0,6.248978690467936,DOSE
8c4cd42eba895ff,H0720,0,100,0,0,DOSE
8c4cd42eb7249ff,H0721,20.253379613151733,0,79.74662038684826,0,CONS
8c4cd42eb08b5ff,H0722,0,0,100,0,CONS
8c4cd42eb08b1ff,H0723,19.955390204019142,0,80.04460979598086,0,CONS
8c4cd42eb08bbff,H0724,93.6698480495336,6.330151950466398,0,0,SUEL
8c4cd42eb0897ff,H0725,90.98163632140749,0,0,9.01836367859251,SUEL
8c4cd42eb0d4dff,H0726,1.228995305539247,1.2860542853639558,41.34590989799108,56.13904051110572,CONS
8c4cd42eb0d49ff,H0727,90.29236722916106,8.051133824388254,1.6564989464506952,0,SUEL
8c4cd42eb0f35ff,H0728,88.89516235641484,11.104837643585157,0,0,SUEL
8c4cd42eb0f31ff,H0729,36.940554786025075,58.7519250053276,4.307520208647319,0,DOSE
8c4cd42eb0f3bff,H0730,0,44.08713491499261,55.91286508500739,0,CONS
8c4cd42eb0f17ff,H0731,0,3.4228295236818976e-6,99.99999657717048,0,CONS
8c4cd42eb0f13ff,H0732,0,14.253215520077777,85.74678447992223,0,CONS
8c4cd42eb0c4dff,H0733,58.03008814519776,34.771066460809735,7.198845393992513,0,SUEL
8c4cd42eb0ec9ff,H0734,15.72302966407537,0.29739409310146575,25.717477432769755,58.26209881005341,CONS
8c4cd42eb0535ff,H0735,94.28321599671848,0,3.8716217958569286,1.845162207424587,SUEL
8c4cd42eb0531ff,H0736,25.14076449366862,38.65462040824453,36.20461509808685,0,DOSE
8c4cd42eb053bff,H0737,0,59.8329127772497,40.1670872227503,0,DOSE
8c4cd42eb0517ff,H0738,8.778904947812316,39.33613596139321,51.88495909079447,0,CONS
8c4cd42eb0513ff,H0739,10.758248186663444,12.70688685574077,76.53486495759579,0,CONS
8c4cd42eb05cdff,H0740,31.071826402882756,5.432708942250809,63.49546465486643,0,CONS
8c4cd42eb05c9ff,H0741,15.678964538606108,12.943517492423132,71.37751796897076,0,CONS
8c4cd42eb0435ff,H0742,0,0,100,0,CONS
8c4cd42eb0417ff,H0743,13.495555634620333,59.39719188029975,2.7193105066686467,24.387941978411277,DOSE
8c4cd42eb04c9ff,H0744,0,100,0,0,DOSE
8c4cd42eb06b5ff,H0745,0,41.845317661906606,58.15468233809339,0,CONS
8c4cd42eb06b1ff,H0746,0,82.40134399761835,17.59865600238165,0,DOSE
8c4cd42eb06bbff,H0747,0,50.20200176641142,49.79799823358858,0,CONS
8c4cd42eb0697ff,H0748,4.379358241536205,25.116173931640162,48.3002556640078,22.204212162815836,CONS
8c4cd42eb0693ff,H0749,0.01178997824438381,60.66666619164731,39.32154383010831,0,DOSE
8c4cd42eb334dff,H0750,0,36.43597351234044,28.748219906771666,34.815806580887894,DOSE
8c4cd42eb3349ff,H0751,0,53.71094035965518,12.333074218935094,33.95598542140973,DOSE
8c4cd42eb324dff,H0752,0,0,91.45633727652766,8.543662723472337,CONS
8c4cd42eba8b1ff,H0753,0,96.8213803539284,0,3.178619646071606,DOSE
8c4cd42eba8bbff,H0754,0,100,0,0,DOSE
8c4cd42eb7245ff,H0755,38.83035266634439,0,61.16964733365562,0,CONS
8c4cd42eb7241ff,H0756,0,0,100,0,CONS
8c4cd42eb724bff,H0757,0,0,100,0,CONS
8c4cd42eb08b7ff,H0758,0,0,100,0,CONS
8c4cd42eb08b3ff,H0759,39.72656677852205,2.651880741763193,57.62155247971476,0,CONS
8c4cd42eb0d6dff,H0760,95.89230999025698,4.107690009743022,0,0,SUEL
8c4cd42eb0d41ff,H0761,15.673774384448366,0,62.237877029193434,22.088348586358197,CONS
8c4cd42eb0d4bff,H0762,92.85809389649587,0,7.14190610350412,0,SUEL
8c4cd42eb0f37ff,H0763,36.72226385820903,8.548220793876908,54.72951534791406,0,CONS
8c4cd42eb0f33ff,H0764,7.177342423444457,31.6343985249705,61.18825905158505,0,CONS
8c4cd42eb0c6dff,H0765,0,34.31018608973555,65.68981391026445,0,CONS
8c4cd42eb0c69ff,H0766,17.922011972219554,48.241311472036784,33.83667655574366,0,DOSE
8c4cd42eb0c45ff,H0767,17.56683103349744,22.682910442919592,59.75025852358297,0,CONS
8c4cd42eb0c41ff,H0768,15.011375266736824,0,76.56397743129583,8.424647301967354,CONS
8c4cd42eb0ec5ff,H0769,0,7.382411095975312,10.977479489031055,81.64010941499363,CONS
8c4cd42eb0ec1ff,H0770,0,13.438610117441387,84.78012633763626,1.7812635449223453,CONS
8c4cd42eb0ecbff,H0771,72.65785954543172,0,27.342140454568273,0,SUEL
8c4cd42eb0537ff,H0772,66.71098257295924,27.579141668950825,5.709875758089936,0,SUEL
8c4cd42eb0533ff,H0773,2.0234067477242714,0,97.97659325227572,0,CONS
8c4cd42eb05edff,H0774,8.48493112453259,3.385187428767162,88.12988144670025,0,CONS
8c4cd42eb05e9ff,H0775,21.510286679825064,0,78.48971332017494,0,CONS
8c4cd42eb05c5ff,H0776,4.302464513208801,1.8554797704136223,93.84205571637759,0,CONS
8c4cd42eb05c1ff,H0777,0,100,0,0,DOSE
8c4cd42eb04c1ff,H0778,2.9598496751280035,97.040150324872,0,0,DOSE
8c4cd42eb04cbff,H0779,11.779910561951581,73.00335553583918,15.216733902209246,0,DOSE
8c4cd42eb06b7ff,H0780,0,26.5050798386753,73.4949201613247,0,CONS
8c4cd42eb06b3ff,H0781,0,56.913415591615525,43.086584408384475,0,DOSE
8c4cd42eb336dff,H0782,0,2.375207677453151,54.8367466340396,42.788045688507246,CONS
8c4cd42eb3369ff,H0783,0,55.70620533369704,0,44.29379466630295,DOSE
8c4cd42eba8b7ff,H0784,0,63.94039759820933,0,36.05960240179066,DOSE
8c4cd42eba8b3ff,H0785,0,83.43012212230757,16.569877877692434,0,DOSE
8c4cd42ebad6dff,H0786,0,100,0,0,DOSE
8c4cd42eb7261ff,H0787,55.76672632922966,0,44.23327367077034,0,SUEL
8c4cd42eb726bff,H0788,3.7013981907271676,0,96.29860180927284,0,CONS
8c4cd42eb7247ff,H0789,0,0,100,0,CONS
8c4cd42eb7243ff,H0790,0,0,100,0,CONS
8c4cd42eb725dff,H0791,0,0,100,0,CONS
8c4cd42eb7259ff,H0792,0,0,100,0,CONS
8c4cd42eb0d65ff,H0793,53.332704451972134,11.875605154507324,34.79169039352054,0,SUEL
8c4cd42eb0d61ff,H0794,83.68111562421424,16.318884375785757,0,0,SUEL
8c4cd42eb0d43ff,H0795,8.557208499321128,0,90.7559241450521,0.6868673556267667,CONS
8c4cd42eb0d5dff,H0796,1.9340234864482306,38.400888170005295,59.66508834354647,0,CONS
8c4cd42eb0d59ff,H0797,16.049349893407523,40.46952647839304,43.481123628199434,0,CONS
8c4cd42eb0c65ff,H0798,40.751390256144,15.401288199149683,43.84732154470632,0,SUEL
8c4cd42eb0c61ff,H0799,10.651718369323003,35.251166078965966,54.09711555171103,0,CONS
8c4cd42eb0c6bff,H0800,41.43547970062318,10.802056511096504,47.762463788280314,0,CONS
8c4cd42eb0c47ff,H0801,0,56.14009160813747,43.85990839186253,0,DOSE
8c4cd42eb0c43ff,H0802,8.913828520908215,8.535174474017087,57.93017654064185,24.620820464432843,CONS
8c4cd42eb0eebff,H0803,0,0,29.704550720438327,70.29544927956167,CONS
8c4cd42eb0ec7ff,H0804,0,0.0016140818237609079,90.83919299101697,9.159192927159268,CONS
8c4cd42eb0ec3ff,H0805,0,25.146700204771115,74.85329979522888,0,CONS
8c4cd42eb0eddff,H0806,6.378265993981139,2.094477492823495,91.52725651319537,0,CONS
8c4cd42eb0ed9ff,H0807,14.176619221461678,7.8821512970309175,77.9412294815074,0,CONS
8c4cd42eb05e5ff,H0808,32.34861069650024,0,67.65138930349977,0,CONS
8c4cd42eb05e1ff,H0809,0,35.53191494267776,64.46808505732224,0,CONS
8c4cd42eb05ebff,H0810,28.16040274141434,32.745578414712746,39.09401884387292,0,DOSE
8c4cd42eb05c7ff,H0811,29.74818998088621,70.10034553580957,0.15146448330422385,0,DOSE
8c4cd42eb05d9ff,H0812,0,28.571716194149996,68.71798770475861,2.7102961010913886,CONS
8c4cd42eb04ebff,H0813,0,79.83264038908911,20.167359610910896,0,DOSE
8c4cd42eb04c7ff,H0814,0.9804315139187647,94.74001815777592,4.279550328305312,0,DOSE
8c4cd42eb04c3ff,H0815,40.28106206107972,59.71893793892028,0,0,DOSE
8c4cd42eb04ddff,H0816,0,73.12967507145899,26.870324928541002,0,DOSE
8c4cd42eb04d9ff,H0817,0,75.99048685379022,24.009513146209784,0,DOSE
8c4cd42eb3365ff,H0818,0,33.98011145279581,46.14839770811612,19.871490839088064,CONS
8c4cd42eb3347ff,H0819,0,26.49049933395097,0,73.50950066604902,CONS
8c4cd42eb3343ff,H0820,0,66.84260842357028,0,33.15739157642972,DOSE
8c4cd42eb3247ff,H0821,0,3.127350123519429,66.70158585610841,30.171064020372174,CONS
8c4cd42eb3243ff,H0822,0,0,5.028109227822283,94.97189077217772,CONS
8c4cd42eb325dff,H0823,0,4.31741654055,12.317013944464852,83.36556951498515,CONS
8c4cd42eb3259ff,H0824,0,96.88539631094474,0.3045467000436578,2.810056989011591,DOSE
8c4cd42ebad65ff,H0825,0,92.31479032418484,7.685209675815155,0,DOSE
8c4cd42eb7267ff,H0826,27.556250199797937,0,72.44374980020206,0,CONS
8c4cd42eb7263ff,H0827,0,0,100,0,CONS
8c4cd42eb720dff,H0828,0,0,100,0,CONS
8c4cd42eb7209ff,H0829,0,0,100,0,CONS
8c4cd42eb7255ff,H0830,0,0,100,0,CONS
8c4cd42eb7251ff,H0831,0,0,100,0,CONS
8c4cd42eb725bff,H0832,0,0,100,0,CONS
8c4cd42eb0d67ff,H0833,28.17283831051624,56.41168037626271,15.415481313221058,0,DOSE
8c4cd42eb0d63ff,H0834,0,99.99999843070803,0,1.569291969731295e-6,DOSE
8c4cd42eb0d0dff,H0835,1.9743493432661572,12.093081297850354,62.9075232763024,23.025046082581092,CONS
8c4cd42eb0d09ff,H0836,14.518376221352977,22.987521499423394,62.494102279223625,0,CONS
8c4cd42eb0d55ff,H0837,19.64899649478915,7.56700079599094,72.7840027092199,0,CONS
8c4cd42eb0d51ff,H0838,8.347747250758982,44.38291944971963,47.269333299521385,0,CONS
8c4cd42eb0d5bff,H0839,51.78483640834812,45.846997111206996,2.368166480444883,0,SUEL
8c4cd42eb0c67ff,H0840,55.754105775623465,42.88768259656384,1.3582116278126972,0,SUEL
8c4cd42eb0c63ff,H0841,1.2366352616057485,33.4193940180418,65.34397072035244,0,CONS
8c4cd42eb0c0dff,H0842,16.2849240085899,12.964595855300601,70.7504801361095,0,CONS
8c4cd42eb0c09ff,H0843,2.7307404797880146,52.86838985180067,44.40086966841131,0,CONS
8c4cd42eb0c55ff,H0844,83.86137723314214,12.769377928337619,3.3692448385202427,0,SUEL
8c4cd42eb0c5bff,H0845,6.211601832974361,23.054355705018985,19.431998418854274,51.30204404315237,CONS
8c4cd42eb0ee7ff,H0846,0,13.23875769484683,60.424281840777674,26.3369604643755,CONS
8c4cd42eb0ee3ff,H0847,0,0,92.07221073033519,7.927789269664815,CONS
8c4cd42eb0e8dff,H0848,0,0,100,0,CONS
8c4cd42eb0e89ff,H0849,0.30111171449639346,24.1981840770646,75.50070420843902,0,CONS
8c4cd42eb0ed5ff,H0850,33.24974183837903,2.09406829013755,64.65618987148342,0,CONS
8c4cd42eb0ed1ff,H0851,31.491295731647174,0,68.50870426835283,0,CONS
8c4cd42eb0edbff,H0852,0,15.726964181284927,84.27303581871507,0,CONS
8c4cd42eb05e7ff,H0853,0,16.78121870727437,83.21878129272562,0,CONS
8c4cd42eb05e3ff,H0854,29.794766774134146,70.20523322586585,0,0,DOSE
8c4cd42eb058dff,H0855,65.88706353112731,34.1129364688727,0,0,SUEL
8c4cd42eb0589ff,H0856,61.50616936032575,26.678232157614207,0,11.81559848206005,SUEL
8c4cd42eb05dbff,H0857,0,19.34511699822805,80.65488300177195,0,CONS
8c4cd42eb04e7ff,H0858,0,31.470418062518696,68.5295819374813,0,CONS
8c4cd42eb04e3ff,H0859,0,4.563179172432552,88.7183207192529,6.7185001083145455,CONS
8c4cd42eb048dff,H0860,6.058612232711326,86.88570312352158,0,7.0556846437671,DOSE
8c4cd42eb0489ff,H0861,22.725517472119083,77.27448252788092,0,0,DOSE
8c4cd42eb04d5ff,H0862,0.0014194432759024865,99.9985805567241,0,0,DOSE
8c4cd42eb04d1ff,H0863,0,59.16127803769476,40.83872196230524,0,DOSE
8c4cd42eb04dbff,H0864,0,0,100,0,CONS
8c4cd42eb3367ff,H0865,0,0,47.542034474940934,52.457965525059066,CONS
8c4cd42eb3263ff,H0866,0,0,51.39451444498179,48.60548555501821,CONS
8c4cd42eb320dff,H0867,0,74.72595735512519,25.274042644874804,0,DOSE
8c4cd42eb3209ff,H0868,0,0,91.7525752193311,8.2474247806689,CONS
8c4cd42eb3255ff,H0869,0,19.203480948034173,55.38506287141593,25.41145618054989,CONS
8c4cd42eb722dff,H0870,4.068321129544183,0,95.93167887045581,0,CONS
8c4cd42eb7229ff,H0871,0,0,100,0,CONS
8c4cd42eb7205ff,H0872,0,0,100,0,CONS
8c4cd42eb7201ff,H0873,0,0,100,0,CONS
8c4cd42eb720bff,H0874,0,0,100,0,CONS
8c4cd42eb7257ff,H0875,0,0,100,0,CONS
8c4cd42eb7253ff,H0876,0,0,100,0,CONS
8c4cd42eb0d2dff,H0877,0,0.04353442560523252,99.95646557439477,0,CONS
8c4cd42eb0d29ff,H0878,8.517666962403048,72.5494351978535,18.932897839743447,0,DOSE
8c4cd42eb0d05ff,H0879,16.443440735011546,51.62983709969257,31.926722165295878,0,DOSE
8c4cd42eb0d01ff,H0880,6.79183315715475,37.29470330350001,55.913463539345244,0,CONS
8c4cd42eb0d0bff,H0881,22.723539923051877,6.619209153408702,70.65725092353942,0,CONS
8c4cd42eb0d57ff,H0882,18.38979194954306,81.53996025919278,0.07024779126416018,0,DOSE
8c4cd42eb0d53ff,H0883,61.333752495780615,38.666247504219385,0,0,SUEL
8c4cd42eb0c2dff,H0884,100,0,0,0,SUEL
8c4cd42eb0c29ff,H0885,12.546797066798835,0,87.45320293320117,0,CONS
8c4cd42eb0c05ff,H0886,38.818771909671476,2.3653607434694672,58.81586734685905,0,CONS
8c4cd42eb0c01ff,H0887,8.4855240093916,0,91.5144759906084,0,CONS
8c4cd42eb0c0bff,H0888,11.116665403495851,73.11823533855667,15.765099257947481,0,DOSE
8c4cd42eb0c57ff,H0889,52.09078287586605,42.620781941576915,4.847865562613583,0.4405696199434565,SUEL
8c4cd42eb0c53ff,H0890,87.99419962462399,8.979609569692835,3.026190805683175,0,SUEL
8c4cd42eb0eadff,H0891,0,1.8644187580625038,98.1355812419375,0,CONS
8c4cd42eb0ea9ff,H0892,0,12.531228882282234,87.46877111771778,0,CONS
8c4cd42eb0e85ff,H0893,4.939024807760659,3.068685482360487,91.99228970987886,0,CONS
8c4cd42eb0e81ff,H0894,32.90036736122222,0,67.09963263877778,0,CONS
8c4cd42eb0e8bff,H0895,24.140010484496095,12.34231567773286,63.51767383777105,0,CONS
8c4cd42eb0ed7ff,H0896,0,47.997314080670435,52.00268591932956,0,CONS
8c4cd42eb0ed3ff,H0897,0,91.18088680883038,8.819113191169613,0,DOSE
8c4cd42eb05adff,H0898,0,72.16609177577588,27.833908224224107,0,DOSE
8c4cd42eb05a9ff,H0899,0,53.12292035400968,46.87707964599032,0,CONS
8c4cd42eb0585ff,H0900,40.882786338161665,59.11721366183834,0,0,DOSE
8c4cd42eb0581ff,H0901,66.35386613220413,33.64613386779587,0,0,SUEL
8c4cd42eb058bff,H0902,40.56549145404942,41.93846215590364,0.10013077813348999,17.395915611913452,SUEL
8c4cd42eb05d7ff,H0903,0,73.2908258902107,7.326232810916268,19.382941298873032,DOSE
8c4cd42eb05d3ff,H0904,0,31.14169371799779,68.85743180549338,8.744765088411406e-4,CONS
8c4cd42eb0481ff,H0905,6.464219400475793,91.96005077778992,0,1.5757298217342957,DOSE
8c4cd42eb048bff,H0906,0,100,0,0,DOSE
8c4cd42eb04d7ff,H0907,0.33626301044388857,88.62044314616234,11.043293843393768,0,DOSE
8c4cd42eb04d3ff,H0908,0.27443392762459345,11.50331252292375,88.22225354945165,0,CONS
8c4cd42eb332dff,H0909,0,40.077739367172086,59.92226063282791,0,CONS
8c4cd42eb3329ff,H0910,0,68.99961561152278,0.8882724545575935,30.11211193391962,DOSE
8c4cd42eb3205ff,H0911,0,55.82860047001637,44.17139952998363,0,DOSE
8c4cd42eb3201ff,H0912,0,57.76006250845083,42.23993749154918,0,DOSE
8c4cd42eb7319ff,H0913,99.01700523822586,0,0.9829947617741369,0,SUEL
8c4cd42eb7225ff,H0914,4.852579152559072,0,95.14742084744093,0,CONS
8c4cd42eb7221ff,H0915,0,0,100,0,CONS
8c4cd42eb722bff,H0916,0,0,100,0,CONS
8c4cd42eb7207ff,H0917,0,0,100,0,CONS
8c4cd42eb7203ff,H0918,0,0,100,0,CONS
8c4cd42eb721dff,H0919,0,0,100,0,CONS
8c4cd42eb7219ff,H0920,0,0,100,0,CONS
8c4cd42eb0d25ff,H0921,0.5209988509680388,0.016190865691575018,99.46281028334039,0,CONS
8c4cd42eb0d21ff,H0922,22.490455051352576,15.467948005522437,62.041596943124986,0,CONS
8c4cd42eb0d2bff,H0923,12.287569227471886,24.506108198650384,63.206322573877735,0,CONS
8c4cd42eb0d07ff,H0924,0,64.61407831808789,35.385921681912095,0,DOSE
8c4cd42eb0d03ff,H0925,8.497417068638075,45.80873234143717,45.69385058992476,0,CONS
8c4cd42eb0d1dff,H0926,38.77868121101988,18.66938375526245,42.55193503371766,0,SUEL
8c4cd42eb0d19ff,H0927,85.82118058427812,14.178819415721883,0,0,SUEL
8c4cd42eb0c21ff,H0928,43.495339934970126,22.183947176452,34.30431291969008,0.0163999688878011,SUEL
8c4cd42eb0c2bff,H0929,0,0,100,0,CONS
8c4cd42eb0c07ff,H0930,56.990767094416206,0,43.009232905583794,0,SUEL
8c4cd42eb0c03ff,H0931,0,0.0042238060523156935,99.99577619394768,0,CONS
8c4cd42eb0c1dff,H0932,23.788228394891846,38.244775532321974,37.96699607278618,0,DOSE
8c4cd42eb0c19ff,H0933,66.41993663460295,33.580063365397045,0,0,SUEL
8c4cd42eb0ea5ff,H0934,1.3564707474649491,63.18086965830825,35.4626595942268,0,DOSE
8c4cd42eb0ea1ff,H0935,10.54302781475623,0,89.45697218524377,0,CONS
8c4cd42eb0eabff,H0936,32.94448968277194,0.19038116114646586,66.8651291560816,0,CONS
8c4cd42eb0e87ff,H0937,16.195187014602713,19.570852453351417,64.23396053204587,0,CONS
8c4cd42eb0e83ff,H0938,0,79.55494881899232,20.445051181007685,0,DOSE
8c4cd42eb0e9dff,H0939,0,95.8572303012757,4.142769698724287,0,DOSE
8c4cd42eb0e99ff,H0940,0,100,0,0,DOSE
8c4cd42eb05a5ff,H0941,0,100,0,0,DOSE
8c4cd42eb05a1ff,H0942,0,59.99214883508211,40.00785116491789,0,DOSE
8c4cd42eb05abff,H0943,5.366015504664786,82.71808830106771,11.915896194267503,0,DOSE
8c4cd42eb0587ff,H0944,54.750802478069936,40.16228552878707,5.086911993142994,0,SUEL
8c4cd42eb0583ff,H0945,25.803195411830796,39.92727516406029,34.26952942410891,0,DOSE
8c4cd42eb059dff,H0946,13.621277753502476,5.674491658091639,80.70423058840589,0,CONS
8c4cd42eb04abff,H0947,40.401729306902965,0,0,59.598270693097035,CONS
8c4cd42eb0487ff,H0948,23.390502546614254,73.86605745398734,0,2.7434399993984093,DOSE
8c4cd42eb0483ff,H0949,0,100,0,0,DOSE
8c4cd42eb049dff,H0950,1.042424084861119,98.95757591513889,0,0,DOSE
8c4cd42eb0499ff,H0951,23.140358582527632,72.99512618905544,3.864515228416928,0,DOSE
8c4cd42eb3325ff,H0952,0,28.147766721655856,71.85223327834414,0,CONS
8c4cd42eb3321ff,H0953,0,68.47815866590994,13.935931369991971,17.58590996409808,DOSE
8c4cd42eb3225ff,H0954,0,74.12340702556693,0,25.876592974433066,DOSE
8c4cd42eb7311ff,H0955,100,0,0,0,SUEL
8c4cd42eb731bff,H0956,59.18195246246929,0,40.81804753753072,0,SUEL
8c4cd42eb7227ff,H0957,0,0,100,0,CONS
8c4cd42eb7239ff,H0958,2.056591023145947,0,91.55796267933654,6.385446297517511,CONS
8c4cd42eb7215ff,H0959,0,0,100,0,CONS
8c4cd42eb7211ff,H0960,0,0,100,0,CONS
8c4cd42eb721bff,H0961,9.37161395092669,8.017006228646906,82.61137982042641,0,CONS
8c4cd42eb0d27ff,H0962,24.165043677804913,11.150299469929159,64.68465685226593,0,CONS
8c4cd42eb0d23ff,H0963,38.97883885666395,10.631220726185125,50.389940417150925,0,CONS
8c4cd42eb0d3dff,H0964,2.278067567961305,24.027551408027914,73.69438102401078,0,CONS
8c4cd42eb0d39ff,H0965,0,0,100,0,CONS
8c4cd42eb0d15ff,H0966,0,0,100,0,CONS
8c4cd42eb0d11ff,H0967,50.47666543105074,0,39.38569837305663,10.137636195892629,SUEL
8c4cd42eb0c23ff,H0968,0,30.070010483422504,69.92998951657749,0,CONS
8c4cd42eb0c3dff,H0969,0,0,100,0,CONS
8c4cd42eb0c39ff,H0970,26.244538648425547,0,73.75546135157445,0,CONS
8c4cd42eb0c15ff,H0971,0,0,100,0,CONS
8c4cd42eb0c11ff,H0972,4.610446202294806,60.52838750063544,34.86116629706976,0,DOSE
8c4cd42eb0c1bff,H0973,17.109687386867492,57.13399354077689,25.75631907235561,0,DOSE
8c4cd42eb0ea7ff,H0974,34.576555248007224,0.04676228002131092,65.37668247197146,0,CONS
8c4cd42eb0ea3ff,H0975,10.023590127717663,17.602473143639337,72.373936728643,0,CONS
8c4cd42eb0ebdff,H0976,0,15.728319671152876,84.27168032884713,0,CONS
8c4cd42eb0eb9ff,H0977,0,50.905415925640774,49.09458407435922,0,CONS
8c4cd42eb0e95ff,H0978,0,100,0,0,DOSE
8c4cd42eb0e91ff,H0979,0,100,0,0,DOSE
8c4cd42eb0e9bff,H0980,0,100,0,0,DOSE
8c4cd42eb05a7ff,H0981,0,100,0,0,DOSE
8c4cd42eb05a3ff,H0982,0,35.32258236932092,64.67741763067907,0,CONS
8c4cd42eb05bdff,H0983,36.516882520224314,8.87470471710257,54.60841276267311,0,CONS
8c4cd42eb05b9ff,H0984,17.3684097915127,52.1983950772432,30.433195131244105,0,DOSE
8c4cd42eb0595ff,H0985,13.235684354472218,86.76224917435727,0,0.0020664711705178306,DOSE
8c4cd42eb04a7ff,H0986,15.72457802769997,28.08647600937461,0,56.188945962925416,CONS
8c4cd42eb04a3ff,H0987,37.84464547571771,56.6139741240366,0.5348186076197162,5.006561792625969,DOSE
8c4cd42eb04bdff,H0988,12.753204658798053,55.31960711154598,31.927188229655968,0,DOSE
8c4cd42eb04b9ff,H0989,2.942726230102312,91.52769244119185,5.529581328705849,0,DOSE
8c4cd42eb0491ff,H0990,91.92615441752608,1.8475806332666556,0,6.226264949207275,SUEL
8c4cd42eb049bff,H0991,22.95630067393777,64.48686109077903,12.55683823528321,0,DOSE
8c4cd42eb3327ff,H0992,0,11.312317563138864,86.2962692253399,2.391413211521239,CONS
8c4cd42eb331bff,H0993,0,73.22988070794763,26.770119292052375,0,DOSE
8c4cd42eb3227ff,H0994,0,100,0,0,DOSE
8c4cd42eb733bff,H0995,100,0,0,0,SUEL
